OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-01-31;00:31:45;6870;6869;125;27359;2;1550
2023-01-31;00:31:50;6870;6869;125;27354;2;1550
2023-01-31;00:31:55;6870;6869;125;27359;2;1550
2023-01-31;00:32:00;6870;6869;125;27358;2;1550
2023-01-31;00:32:05;6870;6869;125;27355;2;1550
2023-01-31;00:32:10;6870;6869;125;27355;2;1550
2023-01-31;00:32:15;6870;6869;125;27354;2;1550
2023-01-31;00:32:20;6870;6869;125;27356;2;1550
2023-01-31;00:32:25;6870;6869;125;27354;2;1550
2023-01-31;00:32:30;6870;6869;125;27350;2;1550
2023-01-31;00:32:35;6870;6869;125;27360;2;1550
2023-01-31;00:32:40;6870;6869;125;27352;2;1550
2023-01-31;00:32:45;6870;6869;125;27352;2;1550
2023-01-31;00:32:50;6870;6869;125;27342;2;1550
2023-01-31;00:32:55;6870;6869;125;27352;2;1550
2023-01-31;00:33:00;6870;6869;125;27361;2;1550
2023-01-31;00:33:05;6870;6869;125;27358;2;1550
2023-01-31;00:33:10;6870;6869;125;27351;2;1550
2023-01-31;00:33:15;6870;6869;125;27356;2;1550
2023-01-31;00:33:20;6870;6869;125;27356;2;1550
2023-01-31;00:33:25;6870;6869;125;27362;2;1550
2023-01-31;00:33:30;6870;6869;125;27358;2;1550
2023-01-31;00:33:35;6870;6869;125;27354;2;1550
2023-01-31;00:33:40;6870;6869;125;27353;2;1550
2023-01-31;00:33:45;6870;6869;125;27357;2;1550
2023-01-31;00:33:50;6870;6869;125;27361;2;1550
2023-01-31;00:33:55;6870;6869;125;27361;2;1550
2023-01-31;00:34:00;6870;6869;125;27358;2;1550
2023-01-31;00:34:05;6870;6869;125;27360;3;1550
2023-01-31;00:34:10;6870;6869;125;27362;2;1550
2023-01-31;00:34:15;6870;6869;125;27362;2;1550
2023-01-31;00:34:20;6870;6869;125;27355;3;1550
2023-01-31;00:34:25;6870;6869;125;27355;2;1550
2023-01-31;00:34:30;6870;6869;125;27345;2;1550
2023-01-31;00:34:35;6870;6869;125;27348;3;1550
2023-01-31;00:34:40;6870;6869;125;27357;2;1550
2023-01-31;00:34:45;6870;6869;125;27359;3;1550
2023-01-31;00:34:50;6870;6869;125;27359;2;1550
2023-01-31;00:34:55;6870;6869;125;27354;2;1550
2023-01-31;00:35:00;6870;6869;125;27354;2;1550
2023-01-31;00:35:05;6870;6869;125;27348;3;1550
2023-01-31;00:35:10;6870;6869;125;27350;2;1550
2023-01-31;00:35:15;6870;6869;125;27347;2;1550
2023-01-31;00:35:20;6870;6869;125;27348;2;1550
2023-01-31;00:35:25;6870;6869;125;27352;2;1550
2023-01-31;00:35:30;6870;6869;125;27356;2;1550
2023-01-31;00:35:35;6870;6869;125;27356;2;1550
2023-01-31;00:35:40;6870;6869;125;27360;2;1550
2023-01-31;00:35:45;6870;6869;125;27351;2;1550
2023-01-31;00:35:50;6870;6869;125;27359;2;1550
2023-01-31;00:35:55;6870;6869;125;27367;2;1550
2023-01-31;00:36:00;6870;6869;125;27360;2;1550
2023-01-31;00:36:05;6870;6869;125;27351;2;1550
2023-01-31;00:36:10;6870;6869;125;27351;2;1550
2023-01-31;00:36:15;6870;6869;125;27343;2;1550
2023-01-31;00:36:20;6870;6869;125;27349;2;1550
2023-01-31;00:36:25;6870;6869;125;27356;3;1550
2023-01-31;00:36:30;6870;6869;125;27361;2;1550
2023-01-31;00:36:35;6870;6869;125;27358;2;1550
2023-01-31;00:36:40;6870;6869;125;27348;2;1550
2023-01-31;00:36:45;6870;6869;125;27348;2;1550
2023-01-31;00:36:50;6870;6869;125;27340;2;1550
2023-01-31;00:36:55;6870;6869;125;27348;2;1550
2023-01-31;00:37:00;6870;6869;125;27354;2;1550
2023-01-31;00:37:05;6870;6869;125;27349;2;1550
2023-01-31;00:37:10;6870;6869;125;27354;2;1550
2023-01-31;00:37:15;6870;6869;125;27354;2;1550
2023-01-31;00:37:20;6870;6869;125;27354;2;1550
2023-01-31;00:37:25;6870;6869;125;27355;2;1550
2023-01-31;00:37:30;6870;6869;125;27361;2;1550
2023-01-31;00:37:35;6870;6869;125;27361;2;1550
2023-01-31;00:37:40;6870;6869;125;27359;2;1550
2023-01-31;00:37:45;6870;6869;125;27358;2;1550
2023-01-31;00:37:50;6870;6869;125;27355;2;1550
2023-01-31;00:37:55;6870;6869;125;27355;2;1550
2023-01-31;00:38:00;6870;6869;125;27354;2;1550
2023-01-31;00:38:05;6870;6869;125;27354;2;1550
2023-01-31;00:38:10;6870;6869;125;27354;2;1550
2023-01-31;00:38:15;6870;6869;125;27358;2;1550
2023-01-31;00:38:20;6870;6869;125;27360;2;1550
2023-01-31;00:38:25;6870;6869;125;27356;3;1550
2023-01-31;00:38:30;6870;6869;125;27356;3;1550
2023-01-31;00:38:35;6870;6869;125;27351;3;1550
2023-01-31;00:38:40;6870;6869;125;27354;3;1550
2023-01-31;00:38:45;6870;6869;125;27354;3;1550
2023-01-31;00:38:50;6870;6868;125;27354;4;1550
2023-01-31;00:38:55;6870;6868;125;27357;4;1550
2023-01-31;00:39:00;6870;6868;125;27355;4;1550
2023-01-31;00:39:05;6870;6868;125;27355;4;1550
2023-01-31;00:39:10;6870;6868;125;27345;4;1550
